‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-1,1,2,0,-1,2,5,-7,-4,-6,-14,-7,
-1,1,2,0,-1,2,5,-8,-5,-8,-15,-7,
0,1,1,0,0,1,4,-8,-4,-9,-15,-8,
0,1,1,0,0,1,4,-7,-5,-8,-16,-7,
0,2,2,-1,-1,2,5,-7,-5,-8,-16,-7,
0,2,2,-1,-1,2,5,-7,-4,-8,-15,-7,
1,4,3,-2,-1,4,5,-6,-2,-6,-14,-5,
1,7,6,-4,-2,7,6,-5,-2,-6,-13,-4,
1,9,8,-5,-3,9,7,-5,-1,-5,-12,-3,
1,11,10,-6,-4,11,8,-4,0,-4,-10,-1,
2,13,11,-7,-4,12,8,-4,1,-3,-10,0,
3,14,11,-8,-4,13,9,-2,1,-1,-8,0,
3,16,13,-9,-5,15,10,-1,2,-1,-7,1,
3,17,14,-10,-5,16,11,-1,3,0,-7,1,
4,18,14,-11,-5,16,12,0,4,0,-7,0,
4,19,15,-11,-5,17,12,0,5,0,-5,0,
3,20,17,-11,-7,19,12,0,7,0,-4,1,
4,23,19,-13,-7,21,12,1,7,0,-4,2,
4,23,19,-13,-7,21,12,1,9,2,-3,2,
4,25,21,-14,-8,23,12,3,8,2,-4,2,
5,26,21,-15,-8,24,11,2,8,4,-4,3,
5,28,23,-16,-9,26,11,0,9,4,-3,3,
4,30,26,-17,-11,28,9,0,9,5,-4,3,
4,32,28,-18,-12,30,8,-2,8,5,-2,4,
4,33,29,-18,-12,31,7,-4,8,5,-1,5,
4,35,31,-19,-13,33,5,-6,8,5,0,6,
4,37,33,-20,-14,35,4,-8,7,5,1,6,
4,40,36,-22,-16,38,3,-11,7,7,2,8,
4,42,38,-23,-17,40,0,-13,6,7,2,9,
6,43,37,-24,-15,40,-1,-15,6,8,3,10,
6,43,37,-24,-15,40,-3,-15,6,8,3,10,
6,42,36,-24,-15,39,-4,-15,5,9,5,11,
7,41,34,-24,-13,38,-5,-15,5,9,5,11,
8,41,33,-24,-12,37,-4,-15,5,9,5,11,
9,41,32,-25,-11,37,-4,-15,5,10,4,10,
8,38,30,-23,-11,34,-5,-15,4,9,3,9,
8,37,29,-22,-10,33,-6,-16,3,8,3,8,
7,36,29,-21,-11,33,-5,-16,2,7,3,7,
6,35,29,-20,-11,32,-5,-17,0,5,3,7,
6,34,28,-20,-11,31,-5,-17,0,4,2,7,
6,32,26,-19,-10,29,-5,-18,0,4,2,7,
6,27,21,-16,-7,24,-6,-19,-1,2,1,5,
5,23,18,-14,-6,21,-8,-19,-1,1,0,3,
4,19,15,-11,-5,17,-7,-18,-3,0,-2,1,
2,15,13,-8,-5,14,-6,-19,-4,-2,-5,0,
0,11,11,-5,-5,11,-5,-19,-5,-4,-6,-2,
0,9,9,-4,-4,9,-4,-18,-6,-4,-7,-4,
1,8,7,-4,-3,8,-3,-18,-7,-5,-10,-6,
0,7,7,-3,-3,7,-3,-18,-7,-5,-12,-8,
-2,5,7,-1,-4,6,-2,-19,-8,-8,-15,-10,
-4,2,6,1,-5,4,-1,-18,-9,-9,-15,-11,
-5,0,5,3,-5,3,0,-17,-9,-10,-17,-14,
-6,-2,4,4,-5,1,1,-17,-10,-11,-19,-14,
-6,-4,2,5,-4,-1,2,-16,-10,-12,-19,-15,
-7,-6,1,7,-4,-2,3,-17,-10,-12,-19,-16,
-7,-7,0,7,-3,-3,3,-17,-10,-13,-20,-16,
-7,-7,0,7,-3,-3,3,-17,-11,-15,-20,-17,
-7,-8,-1,8,-3,-4,3,-17,-11,-16,-21,-17,
-7,-8,-1,8,-3,-4,3,-16,-11,-15,-22,-17,
-7,-9,-2,8,-2,-5,2,-16,-11,-15,-22,-18,
-7,-10,-3,9,-2,-6,2,-16,-12,-16,-24,-19,
-7,-10,-3,9,-2,-6,2,-16,-12,-16,-24,-20,
-7,-13,-6,10,0,-9,1,-16,-14,-17,-25,-20,
-6,-13,-7,10,1,-10,1,-17,-13,-18,-25,-21,
-6,-14,-8,10,1,-11,2,-17,-13,-18,-25,-20,
-7,-14,-7,11,0,-10,2,-17,-14,-19,-25,-20,
-7,-15,-8,11,1,-11,2,-17,-13,-20,-24,-21,
-7,-15,-8,11,1,-11,2,-18,-13,-20,-25,-22,
-8,-15,-7,12,0,-11,2,-18,-13,-20,-25,-21,
-8,-16,-8,12,0,-12,2,-18,-13,-20,-25,-21,
-9,-16,-7,13,-1,-11,2,-18,-13,-19,-26,-21,
-9,-16,-7,13,-1,-11,2,-18,-13,-20,-27,-22,
-9,-16,-7,13,-1,-11,2,-18,-13,-21,-26,-22,
-9,-17,-8,13,0,-12,3,-17,-13,-20,-26,-21,
-8,-17,-9,13,1,-13,3,-16,-13,-20,-26,-21,
-8,-17,-9,13,1,-13,3,-16,-13,-20,-26,-21,
-9,-17,-8,13,0,-12,3,-16,-12,-20,-26,-21,
-9,-17,-8,13,0,-12,3,-16,-13,-20,-26,-21,
-10,-17,-7,14,-1,-12,3,-16,-12,-19,-25,-21,
-10,-18,-8,14,-1,-13,3,-16,-13,-19,-26,-21,
-10,-18,-8,14,-1,-13,4,-16,-14,-19,-26,-21,
-9,-18,-9,14,0,-13,3,-16,-14,-19,-27,-21,
-9,-18,-9,14,0,-13,3,-17,-14,-20,-28,-22,
-9,-18,-9,14,0,-13,3,-17,-14,-20,-29,-23,
-9,-19,-10,14,1,-14,4,-16,-14,-20,-29,-23,
-8,-20,-12,14,2,-16,4,-14,-12,-19,-30,-25,
-7,-22,-15,15,4,-18,6,-10,-8,-18,-31,-26,
-6,-22,-16,14,5,-19,8,-6,-2,-16,-31,-27,
-5,-21,-16,13,6,-18,9,0,5,-11,-31,-27,
-4,-17,-13,11,5,-15,12,5,17,-3,-28,-26,
-2,-11,-9,7,4,-10,15,13,33,10,-22,-23,
2,-4,-6,1,4,-5,16,19,47,26,-12,-17,
7,7,0,-7,4,4,16,20,57,42,3,-7,
12,21,9,-16,2,15,14,14,58,59,24,9,
18,38,20,-28,-1,29,6,-6,45,73,51,32,
26,60,34,-43,-4,47,-11,-40,24,89,87,63,
35,87,52,-61,-8,70,-31,-74,7,109,129,100,
41,116,75,-78,-17,96,-49,-106,-5,130,170,138,
44,143,99,-93,-27,121,-68,-136,-19,150,206,171,
47,164,117,-105,-35,141,-93,-169,-39,162,239,200,
49,181,132,-115,-41,157,-122,-206,-65,169,267,226,
47,196,149,-121,-51,173,-153,-244,-97,169,291,247,
44,204,160,-124,-58,182,-181,-280,-131,164,309,263,
43,206,163,-124,-60,185,-200,-306,-162,153,317,272,
41,195,154,-118,-56,175,-206,-316,-185,136,311,271,
36,175,139,-105,-51,157,-205,-318,-208,102,283,254,
30,146,116,-88,-43,131,-205,-320,-227,58,232,221,
22,109,87,-65,-32,98,-205,-319,-238,9,169,178,
12,68,56,-40,-22,62,-200,-309,-243,-41,94,124,
0,26,26,-13,-13,26,-187,-289,-245,-93,16,63,
-11,-6,5,9,-8,0,-166,-262,-243,-136,-43,14,
-19,-27,-8,23,-5,-17,-143,-230,-232,-155,-75,-17,
-19,-39,-20,29,1,-29,-119,-196,-210,-153,-84,-32,
-17,-43,-26,30,5,-34,-93,-157,-182,-138,-79,-35,
-14,-42,-28,28,7,-35,-68,-119,-149,-116,-72,-35,
-13,-40,-27,27,7,-33,-46,-87,-115,-94,-64,-32,
-13,-34,-21,24,4,-27,-28,-63,-83,-74,-56,-29,
-14,-29,-15,22,1,-22,-17,-48,-57,-58,-49,-27,
-14,-24,-10,19,-2,-17,-10,-40,-38,-47,-44,-26,
-13,-21,-8,17,-2,-14,-7,-37,-26,-40,-42,-26,
-11,-21,-10,16,0,-15,-4,-33,-20,-35,-39,-25,
-10,-21,-11,16,1,-16,-1,-27,-17,-31,-37,-25,
-10,-21,-11,16,1,-16,3,-20,-17,-28,-37,-25,
-10,-21,-11,16,1,-16,8,-12,-16,-25,-36,-26,
-11,-20,-9,16,-1,-14,13,-4,-13,-22,-34,-24,
-11,-19,-8,15,-1,-13,17,1,-8,-19,-33,-24,
-11,-18,-7,15,-2,-12,20,3,-2,-17,-32,-24,
-12,-18,-6,15,-3,-12,21,1,2,-16,-31,-23,
-12,-17,-5,15,-3,-11,19,-1,4,-16,-31,-22,
-12,-17,-5,15,-3,-11,19,-3,5,-16,-32,-23,
-12,-17,-5,15,-3,-11,18,-3,5,-15,-31,-23,
-11,-17,-6,14,-2,-11,18,-3,3,-16,-31,-23,
-11,-17,-6,14,-2,-11,19,-2,2,-16,-32,-23,
-11,-16,-5,14,-3,-10,19,-1,2,-15,-32,-23,
-11,-16,-5,14,-3,-10,20,0,4,-15,-32,-23,
-9,-15,-6,12,-1,-10,21,1,6,-15,-32,-24,
-9,-15,-6,12,-1,-10,21,1,6,-15,-31,-25,
-10,-15,-5,13,-2,-10,21,3,6,-14,-32,-24,
-11,-15,-4,13,-3,-9,21,2,6,-14,-32,-23,
-9,-15,-6,12,-1,-10,21,2,7,-13,-32,-23,
-9,-14,-5,12,-2,-9,21,3,7,-14,-31,-23,
-10,-14,-4,12,-3,-9,21,3,7,-13,-31,-23,
-10,-14,-4,12,-3,-9,21,4,7,-13,-32,-23,
-9,-14,-5,12,-2,-9,21,4,8,-12,-31,-23,
-9,-14,-5,12,-2,-9,21,5,9,-11,-30,-23,
-9,-14,-5,12,-2,-9,22,6,9,-11,-29,-23,
-10,-14,-4,12,-3,-9,22,6,10,-11,-30,-24,
-9,-13,-4,11,-2,-8,22,7,11,-11,-30,-25,
-8,-12,-4,10,-2,-8,22,8,12,-10,-29,-25,
-8,-11,-3,10,-2,-7,22,8,12,-10,-29,-25,
-9,-11,-2,10,-3,-6,22,8,13,-9,-29,-25,
-7,-11,-4,9,-1,-7,21,9,12,-8,-29,-25,
-7,-11,-4,9,-1,-7,21,10,13,-8,-29,-26,
-7,-11,-4,9,-1,-7,22,10,13,-7,-28,-26,
-7,-10,-3,9,-2,-6,22,10,14,-7,-28,-27,
-6,-10,-4,8,-1,-7,22,11,15,-6,-28,-27,
-6,-8,-2,7,-2,-5,22,11,16,-4,-27,-28,
-5,-8,-3,7,-1,-5,22,11,18,-4,-27,-27,
-6,-8,-2,7,-2,-5,22,12,18,-4,-27,-28,
-6,-7,-1,7,-2,-4,23,12,19,-3,-26,-28,
-6,-7,-1,7,-2,-4,23,13,20,-3,-25,-28,
-5,-7,-2,6,-1,-4,24,13,20,-2,-24,-27,
-5,-7,-2,6,-1,-4,24,14,21,-1,-24,-27,
-4,-7,-3,6,0,-5,24,15,22,0,-24,-26,
-4,-7,-3,6,0,-5,24,16,22,0,-24,-26,
-4,-7,-3,6,0,-5,24,16,24,1,-24,-26,
-3,-7,-4,5,1,-5,24,17,26,2,-23,-25,
-3,-7,-4,5,1,-5,24,18,28,3,-23,-24,
-3,-7,-4,5,1,-5,24,19,29,5,-21,-23,
-3,-7,-4,5,1,-5,23,21,31,6,-21,-21,
-2,-7,-5,5,2,-6,23,23,33,8,-20,-21,
-1,-7,-6,4,3,-6,24,23,34,8,-19,-20,
0,-7,-7,4,4,-7,25,24,35,10,-18,-19,
0,-7,-7,4,4,-7,25,25,37,11,-17,-18,
-1,-7,-6,4,3,-6,25,27,38,12,-17,-17,
-1,-7,-6,4,3,-6,25,26,40,12,-16,-16,
0,-6,-6,3,3,-6,25,29,40,14,-16,-15,
0,-6,-6,3,3,-6,25,30,43,15,-15,-14,
1,-6,-7,3,4,-6,26,32,45,17,-13,-13,
1,-6,-7,3,4,-6,27,33,48,20,-11,-11,
1,-6,-7,3,4,-6,26,34,50,21,-11,-10,
2,-6,-8,2,5,-7,26,36,51,23,-9,-9,
2,-6,-8,2,5,-7,26,38,53,25,-9,-8,
3,-6,-9,2,6,-7,26,38,53,25,-8,-8,
5,-5,-10,0,8,-7,26,39,56,27,-6,-8,
5,-5,-10,0,8,-7,26,42,58,30,-4,-7,
6,-4,-10,-1,8,-7,26,43,61,32,-3,-6,
7,-4,-11,-1,9,-7,26,46,64,34,-1,-4,
8,-2,-10,-3,9,-6,26,48,67,37,1,-2,
9,-2,-11,-3,10,-6,27,49,70,40,3,-1,
10,-1,-11,-4,11,-6,27,51,73,43,5,0,
11,-1,-12,-5,12,-6,28,53,76,45,7,2,
12,-1,-13,-5,13,-7,27,54,78,48,9,3,
14,0,-14,-7,14,-7,27,55,81,50,11,5,
15,0,-15,-7,15,-7,27,58,84,52,14,6,
15,2,-13,-8,14,-5,28,60,87,54,16,8,
17,2,-15,-9,16,-6,27,60,89,57,19,9,
17,3,-14,-10,16,-5,27,62,93,61,22,13,
18,5,-13,-11,16,-4,28,63,96,64,25,16,
19,6,-13,-12,16,-3,27,64,98,66,28,18,
20,8,-12,-14,16,-2,27,65,99,68,30,20,
21,8,-13,-14,17,-2,27,66,101,71,32,22,
24,9,-15,-16,20,-3,27,66,103,72,32,24,
24,10,-14,-17,19,-2,27,66,103,75,35,26,
26,11,-15,-18,21,-2,27,67,104,76,37,27,
26,11,-15,-18,21,-2,27,67,105,78,39,28,
26,12,-14,-19,20,-1,27,67,106,80,40,30,
27,13,-14,-20,21,0,27,66,105,81,42,31,
27,14,-13,-20,20,1,27,67,105,82,43,33,
27,15,-12,-21,20,2,27,66,106,82,44,33,
27,15,-12,-21,20,2,26,66,106,82,45,34,
27,15,-12,-21,20,2,26,65,105,81,46,34,
26,15,-11,-20,19,2,25,65,105,81,46,35,
26,15,-11,-20,19,2,25,65,105,81,46,36,
26,15,-11,-20,19,2,25,65,105,81,46,37,
26,15,-11,-20,19,2,24,63,103,79,46,37,
26,16,-10,-21,18,3,24,62,101,79,46,37,
26,17,-9,-21,18,4,23,60,100,78,46,37,
25,17,-8,-21,17,5,23,59,97,77,46,37,
25,18,-7,-21,16,6,23,57,95,75,46,36,
25,18,-7,-21,16,6,22,54,92,72,45,35,
25,17,-8,-21,17,5,22,51,88,70,44,35,
24,18,-6,-21,15,6,22,48,84,67,44,34,
22,17,-5,-19,14,6,21,45,81,65,41,33,
21,17,-4,-19,13,7,20,42,77,62,40,33,
19,17,-2,-18,11,8,20,39,74,59,38,32,
18,17,-1,-17,10,8,20,37,69,55,35,31,
16,17,1,-16,8,9,20,34,65,51,33,30,
14,16,2,-15,6,9,20,31,60,48,31,28,
14,15,1,-14,7,8,20,28,56,45,28,26,
12,14,2,-13,5,8,19,26,51,42,26,25,
11,12,1,-11,5,7,19,23,47,40,23,23,
10,11,1,-10,5,6,19,20,43,37,21,22,
9,10,1,-9,4,6,19,18,40,34,19,20,
8,9,1,-8,4,5,19,15,36,30,16,18,
7,9,2,-8,3,6,19,12,34,27,15,16,
5,8,3,-6,1,6,19,10,31,24,14,15,
4,6,2,-5,1,4,19,9,28,21,11,13,
3,6,3,-4,0,5,19,8,25,19,8,12,
2,5,3,-3,0,4,19,6,23,17,6,10,
1,3,2,-2,0,3,19,5,20,14,3,9,
0,0,0,0,0,0,18,4,17,12,2,7,
0,0,0,0,0,0,18,2,15,11,1,6,
-1,-1,0,1,0,0,19,0,13,9,0,4,
-3,-3,0,3,-1,-1,19,0,12,8,-1,4,
-3,-3,0,3,-1,-1,19,-1,11,5,-2,3,
-3,-4,-1,4,-1,-2,19,-1,9,4,-4,3,
-3,-4,-1,4,-1,-2,19,-1,7,3,-4,2,
-4,-5,-1,5,-1,-3,19,-2,7,2,-6,1,
-5,-5,0,5,-2,-2,18,-2,5,2,-8,0,
-5,-6,-1,6,-2,-3,18,-2,5,1,-8,0,
-5,-7,-2,6,-1,-4,19,-2,5,1,-8,0,
-5,-7,-2,6,-1,-4,18,-3,4,0,-9,-1,
-5,-8,-3,7,-1,-5,17,-5,2,-2,-9,-1,
-5,-9,-4,7,0,-6,17,-5,2,-2,-10,-2,
-5,-9,-4,7,0,-6,17,-5,1,-2,-10,-1,
-5,-10,-5,8,0,-7,17,-6,1,-3,-11,-2,
-5,-9,-4,7,0,-6,17,-7,0,-4,-11,-3,
-5,-10,-5,8,0,-7,17,-7,0,-4,-11,-4,
-5,-10,-5,8,0,-7,17,-8,-1,-5,-12,-4,
-5,-10,-5,8,0,-7,17,-9,-1,-6,-13,-4,
-5,-10,-5,8,0,-7,16,-9,0,-6,-12,-4,
-6,-11,-5,9,0,-8,16,-9,0,-6,-12,-4,
-6,-11,-5,9,0,-8,17,-9,0,-7,-13,-4,
-6,-11,-5,9,0,-8,16,-10,-1,-6,-13,-4,
-6,-11,-5,9,0,-8,16,-9,-1,-6,-12,-4,
-6,-11,-5,9,0,-8,15,-9,0,-6,-12,-4,
-7,-11,-4,9,-1,-7,16,-9,0,-6,-12,-4,
-8,-11,-3,10,-2,-7,16,-9,0,-6,-12,-4,
-8,-12,-4,10,-2,-8,16,-9,0,-5,-12,-4,
-8,-12,-4,10,-2,-8,15,-9,0,-5,-12,-4,
-8,-12,-4,10,-2,-8,15,-10,-1,-5,-13,-5,
-8,-13,-5,11,-1,-9,16,-10,-1,-5,-12,-5,
-7,-12,-5,10,-1,-8,16,-11,-2,-5,-12,-5,
-7,-12,-5,10,-1,-8,16,-11,-1,-5,-13,-5,
-7,-12,-5,10,-1,-8,16,-10,0,-4,-13,-5,
-8,-12,-4,10,-2,-8,16,-10,0,-4,-13,-7,
-8,-13,-5,11,-1,-9,16,-10,0,-4,-13,-7,
-8,-13,-5,11,-1,-9,16,-10,0,-4,-13,-7,
-8,-13,-5,11,-1,-9,16,-10,0,-4,-13,-7,
-8,-14,-6,11,-1,-10,16,-10,0,-5,-13,-7,
-8,-14,-6,11,-1,-10,14,-10,-1,-5,-13,-8,
-8,-14,-6,11,-1,-10,14,-11,-1,-5,-13,-7,
-7,-14,-7,11,0,-10,15,-10,0,-5,-13,-7,
-7,-14,-7,11,0,-10,15,-10,0,-5,-13,-7,
-7,-14,-7,11,0,-10,15,-10,0,-5,-13,-7,
-8,-14,-6,11,-1,-10,15,-10,0,-5,-13,-7,
-8,-14,-6,11,-1,-10,15,-9,0,-5,-13,-7,
-8,-14,-6,11,-1,-10,15,-9,0,-4,-13,-7,
-8,-14,-6,11,-1,-10,15,-9,0,-4,-12,-8,
-8,-14,-6,11,-1,-10,15,-9,0,-3,-12,-7,
-7,-15,-8,11,1,-11,15,-9,0,-3,-11,-8,
-7,-15,-8,11,1,-11,15,-9,0,-3,-11,-9,
-7,-14,-7,11,0,-10,15,-9,0,-3,-11,-8,
-7,-14,-7,11,0,-10,15,-9,0,-3,-12,-8,
-7,-13,-6,10,0,-9,15,-8,1,-3,-12,-7,
-7,-13,-6,10,0,-9,15,-7,1,-2,-12,-7,
-8,-14,-6,11,-1,-10,16,-6,2,-1,-12,-7,
-7,-14,-7,11,0,-10,16,-6,3,-1,-12,-8,
-7,-14,-7,11,0,-10,15,-6,4,-1,-12,-7,
-7,-14,-7,11,0,-10,15,-6,4,0,-12,-6,
-6,-14,-8,10,1,-11,16,-7,4,0,-12,-6,
-6,-14,-8,10,1,-11,16,-7,4,0,-11,-6,
-6,-15,-9,11,2,-12,16,-6,4,0,-10,-6,
-6,-15,-9,11,2,-12,16,-6,4,1,-10,-5,
-6,-15,-9,11,2,-12,17,-6,4,1,-10,-5,
-6,-15,-9,11,2,-12,17,-6,4,1,-10,-6,
-6,-14,-8,10,1,-11,18,-6,5,1,-10,-6,
-6,-14,-8,10,1,-11,18,-6,5,2,-10,-5,
-6,-14,-8,10,1,-11,18,-6,6,2,-10,-6,
-6,-15,-9,11,2,-12,18,-7,5,1,-10,-7,
-5,-14,-9,10,2,-11,18,-6,5,1,-10,-6,
-5,-14,-9,10,2,-11,18,-7,5,1,-11,-6,
-5,-15,-10,10,3,-12,17,-7,5,2,-11,-6,
-5,-15,-10,10,3,-12,17,-7,5,1,-10,-6,
-5,-15,-10,10,3,-12,17,-7,6,2,-9,-4,
-5,-15,-10,10,3,-12,18,-6,6,2,-9,-4,
-5,-15,-10,10,3,-12,18,-5,6,2,-8,-3,
-5,-15,-10,10,3,-12,18,-4,6,2,-8,-3,
-5,-15,-10,10,3,-12,18,-4,5,2,-8,-4,
-5,-15,-10,10,3,-12,18,-4,5,2,-7,-3,
-5,-15,-10,10,3,-12,17,-4,4,2,-7,-3,
-5,-15,-10,10,3,-12,16,-5,4,2,-7,-4,
-6,-15,-9,11,2,-12,16,-4,5,2,-7,-4,
-6,-15,-9,11,2,-12,16,-5,5,2,-7,-4,
-6,-15,-9,11,2,-12,17,-5,5,2,-6,-4,
-6,-15,-9,11,2,-12,17,-4,6,2,-6,-3,
-6,-15,-9,11,2,-12,17,-4,6,2,-6,-4,
-6,-15,-9,11,2,-12,17,-3,6,1,-6,-4,
-6,-15,-9,11,2,-12,16,-3,5,1,-7,-4,
-6,-15,-9,11,2,-12,17,-3,5,2,-7,-4,
-5,-15,-10,10,3,-12,17,-4,5,1,-7,-4,
-5,-15,-10,10,3,-12,16,-5,4,0,-8,-5,
-5,-15,-10,10,3,-12,16,-5,4,0,-7,-5,
-5,-15,-10,10,3,-12,17,-5,5,1,-7,-5,
-5,-15,-10,10,3,-12,17,-6,4,1,-7,-5,
-5,-14,-9,10,2,-11,17,-7,4,1,-7,-5,
-5,-14,-9,10,2,-11,17,-7,4,2,-7,-5,
-6,-15,-9,11,2,-12,17,-7,4,2,-7,-4,
-6,-15,-9,11,2,-12,17,-7,4,1,-7,-4,
-5,-15,-10,10,3,-12,17,-8,4,1,-7,-3,
-5,-15,-10,10,3,-12,16,-7,3,2,-7,-3,
-5,-16,-11,11,3,-13,16,-7,3,1,-7,-3,
-4,-16,-12,10,4,-14,16,-8,2,1,-9,-4,
-4,-16,-12,10,4,-14,16,-7,2,0,-8,-4,
-4,-17,-13,11,5,-15,15,-7,2,-1,-7,-4,
-5,-17,-12,11,4,-14,16,-7,3,-2,-8,-4,
-5,-18,-13,12,4,-15,16,-7,3,-2,-8,-4,
-4,-17,-13,11,5,-15,16,-7,3,-2,-8,-4,
-4,-17,-13,11,5,-15,16,-8,2,-2,-8,-3,
-4,-17,-13,11,5,-15,16,-9,2,-2,-8,-4,
-5,-17,-12,11,4,-14,16,-9,0,-2,-9,-4,
-5,-18,-13,12,4,-15,16,-8,0,-2,-9,-4,
-4,-18,-14,11,5,-16,16,-8,0,-2,-8,-4,
-4,-17,-13,11,5,-15,16,-9,0,-2,-8,-4,
-4,-17,-13,11,5,-15,16,-9,1,-2,-8,-4,
-5,-16,-11,11,3,-13,16,-9,1,-2,-8,-3,
-5,-15,-10,10,3,-12,17,-8,1,-1,-7,-2,
-4,-13,-9,9,3,-11,18,-7,3,-1,-7,-1,
-3,-11,-8,7,3,-9,21,-6,3,0,-6,0,
-3,-8,-5,6,1,-6,21,-6,5,1,-5,1,
-3,-6,-3,5,0,-4,22,-5,5,2,-4,1,
-2,-4,-2,3,0,-3,22,-4,6,3,-4,3,
-2,-3,-1,3,0,-2,23,-3,7,4,-3,3,
-2,-1,1,2,-1,0,23,-2,9,6,-2,4,
0,0,0,0,0,0,23,-1,11,6,-1,4,
0,2,2,-1,-1,2,24,-1,11,7,0,5,
1,2,1,-1,0,2,24,0,12,7,0,5,
1,2,1,-1,0,2,24,0,13,8,0,6,
1,4,3,-2,-1,4,23,0,14,10,0,6,
3,6,3,-4,0,5,24,2,14,10,1,6,
4,8,4,-6,0,6,23,2,15,10,1,6,
2,9,7,-5,-2,8,23,2,16,11,1,6,
2,11,9,-6,-3,10,23,1,16,13,3,7,
2,14,12,-8,-5,13,22,0,17,13,3,9,
2,16,14,-9,-6,15,20,-2,16,14,3,10,
2,16,14,-9,-6,15,19,-3,16,14,4,10,
3,18,15,-10,-6,17,18,-4,15,14,6,11,
4,21,17,-12,-6,19,18,-5,15,15,8,13,
4,24,20,-14,-8,22,16,-6,16,16,9,14,
5,25,20,-15,-7,23,14,-8,15,16,10,15,
7,25,18,-16,-5,22,11,-9,15,17,10,15,
8,24,16,-16,-4,20,10,-9,15,18,11,17,
10,24,14,-17,-2,19,10,-10,16,19,11,17,
10,24,14,-17,-2,19,10,-10,17,19,12,17,
10,24,14,-17,-2,19,10,-10,17,19,11,17,
9,24,15,-16,-3,20,9,-10,18,18,11,16,
8,22,14,-15,-3,18,9,-11,16,18,11,16,
9,21,12,-15,-1,17,9,-12,16,18,11,16,
8,20,12,-14,-2,16,9,-12,14,17,11,15,
7,18,11,-12,-2,15,8,-12,13,16,11,14,
6,16,10,-11,-2,13,7,-12,11,15,10,14,
6,13,7,-9,0,10,7,-13,10,14,9,13,
6,9,3,-7,2,6,7,-14,9,13,7,12,
5,5,0,-5,3,3,7,-15,9,11,6,11,
3,1,-2,-2,3,0,7,-14,8,9,4,9,
2,-3,-5,1,4,-4,7,-14,6,6,2,6,
1,-6,-7,3,4,-6,9,-14,5,6,0,4,
0,-7,-7,4,4,-7,9,-13,3,5,0,3,
-1,-10,-9,6,4,-9,9,-13,3,4,-3,2,
-2,-11,-9,7,4,-10,10,-13,2,2,-5,1,
-2,-12,-10,7,4,-11,10,-14,2,2,-5,0,
-3,-15,-12,9,5,-13,11,-14,2,2,-6,-1,
-5,-17,-12,11,4,-14,12,-15,1,1,-7,-3,
-5,-19,-14,12,5,-16,13,-15,1,-1,-8,-4,
-7,-20,-13,14,3,-16,15,-14,1,-1,-9,-5,
-7,-21,-14,14,4,-17,15,-14,0,-2,-10,-5,
-8,-22,-14,15,3,-18,15,-14,-1,-4,-10,-6,
-8,-22,-14,15,3,-18,15,-14,-2,-4,-11,-6,
-8,-23,-15,16,4,-19,15,-14,-2,-4,-11,-7,
-7,-23,-16,15,5,-19,14,-14,-2,-5,-11,-8,
-7,-24,-17,16,5,-20,14,-14,-2,-5,-13,-8,
-7,-25,-18,16,6,-21,14,-14,-2,-6,-14,-9,
-8,-26,-18,17,5,-22,14,-15,-2,-7,-14,-8,
-8,-26,-18,17,5,-22,13,-15,-2,-7,-15,-9,
-9,-27,-18,18,5,-22,14,-15,-2,-7,-15,-10,
-9,-27,-18,18,5,-22,14,-15,-3,-8,-15,-10,
-8,-26,-18,17,5,-22,14,-15,-3,-8,-15,-10,
-8,-26,-18,17,5,-22,14,-14,-3,-7,-15,-10,
-9,-27,-18,18,5,-22,13,-15,-3,-8,-16,-10,
-10,-29,-19,20,5,-24,13,-16,-4,-9,-15,-10,
-10,-30,-20,20,5,-25,13,-16,-3,-8,-16,-10,
-10,-30,-20,20,5,-25,14,-17,-3,-9,-16,-12,
-10,-31,-21,21,6,-26,14,-17,-3,-9,-16,-13,
-10,-31,-21,21,6,-26,14,-16,-3,-9,-16,-12,
-10,-30,-20,20,5,-25,15,-16,-3,-8,-16,-11,
-10,-30,-20,20,5,-25,15,-16,-3,-8,-16,-10,
-9,-31,-22,20,7,-26,15,-16,-3,-8,-16,-10,
-9,-32,-23,21,7,-27,15,-15,-3,-8,-16,-10,
-9,-32,-23,21,7,-27,15,-16,-3,-9,-17,-10,
-10,-32,-22,21,6,-27,14,-16,-2,-9,-18,-11,
-9,-32,-23,21,7,-27,14,-16,-4,-9,-18,-12,
-9,-33,-24,21,8,-28,14,-16,-5,-9,-17,-11,
-10,-33,-23,22,7,-28,15,-16,-4,-9,-17,-12,
-8,-33,-25,21,9,-29,15,-16,-4,-9,-17,-12,
-8,-33,-25,21,9,-29,15,-15,-4,-9,-17,-12,
-8,-34,-26,21,9,-30,16,-13,-3,-9,-17,-13,
-7,-36,-29,22,11,-32,15,-10,-1,-10,-19,-14,
-7,-38,-31,23,12,-34,17,-6,1,-8,-19,-15,
-7,-38,-31,23,12,-34,19,-2,5,-5,-20,-16,
-6,-36,-30,21,12,-33,21,3,12,-2,-19,-15,
-3,-32,-29,18,13,-30,24,11,26,8,-15,-12,
-1,-25,-24,13,12,-24,26,18,44,22,-8,-7,
3,-15,-18,6,11,-16,27,23,61,39,4,1,
9,-1,-10,-4,10,-5,27,24,72,59,22,13,
