‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-8,-9,-1,9,-3,-5,4,-7,-1,-20,-22,-17,
-8,-5,3,7,-5,-1,4,-7,-1,-18,-21,-16,
-7,-3,4,5,-5,1,5,-7,0,-18,-20,-16,
-7,-3,4,5,-5,1,5,-7,0,-18,-20,-16,
-6,-3,3,5,-4,0,5,-7,0,-17,-20,-16,
-6,-2,4,4,-5,1,5,-7,0,-17,-19,-16,
-6,0,6,3,-6,3,4,-7,1,-17,-19,-16,
-4,3,7,1,-5,5,4,-7,1,-17,-18,-14,
-2,6,8,-2,-5,7,5,-6,3,-15,-16,-12,
-2,6,8,-2,-5,7,4,-6,3,-15,-15,-11,
-3,7,10,-2,-6,9,4,-6,4,-13,-14,-11,
-3,9,12,-3,-7,11,5,-6,4,-12,-13,-10,
-3,10,13,-3,-8,12,6,-6,4,-12,-13,-10,
-1,10,11,-4,-6,11,6,-6,5,-12,-13,-10,
0,12,12,-6,-6,12,6,-5,5,-12,-13,-10,
0,15,15,-7,-7,15,7,-5,5,-12,-13,-9,
0,18,18,-9,-9,18,7,-4,5,-12,-13,-9,
2,20,18,-11,-8,19,7,-4,6,-10,-11,-9,
2,20,18,-11,-8,19,8,-2,7,-9,-10,-9,
4,22,18,-13,-7,20,8,-2,9,-8,-9,-8,
4,22,18,-13,-7,20,8,-1,10,-9,-9,-8,
5,24,19,-14,-7,22,6,-2,10,-9,-9,-8,
6,25,19,-15,-6,22,5,-3,10,-8,-8,-7,
6,24,18,-15,-6,21,3,-5,10,-8,-8,-7,
6,26,20,-16,-7,23,0,-5,9,-7,-9,-6,
7,25,18,-16,-5,22,-1,-7,9,-7,-8,-5,
8,25,17,-16,-4,21,-2,-7,9,-7,-7,-3,
10,25,15,-17,-2,20,-4,-9,8,-7,-7,-2,
10,25,15,-17,-2,20,-7,-13,6,-8,-6,-1,
11,25,14,-18,-1,20,-9,-16,5,-8,-7,0,
13,25,12,-19,1,19,-9,-17,3,-9,-7,0,
13,25,12,-19,1,19,-10,-17,2,-9,-8,0,
13,26,13,-19,0,20,-12,-18,2,-11,-8,1,
15,27,12,-21,2,20,-12,-18,3,-12,-7,1,
16,28,12,-22,2,20,-11,-18,3,-12,-6,1,
16,26,10,-21,3,18,-13,-20,1,-14,-6,1,
16,24,8,-20,4,16,-14,-23,0,-16,-6,2,
18,25,7,-21,6,16,-13,-23,-2,-16,-6,2,
15,21,6,-18,5,14,-13,-22,-3,-17,-8,2,
15,19,4,-17,6,12,-13,-22,-3,-16,-8,1,
14,17,3,-15,6,10,-12,-20,-2,-15,-7,2,
11,14,3,-12,4,9,-11,-20,-2,-15,-7,2,
7,13,6,-10,1,10,-11,-21,-2,-16,-9,1,
5,11,6,-8,0,9,-11,-21,-2,-17,-11,0,
3,8,5,-5,-1,7,-10,-21,-2,-19,-12,0,
1,5,4,-3,-1,5,-9,-21,-2,-20,-14,-2,
0,4,4,-2,-2,4,-7,-21,-2,-20,-14,-3,
-1,2,3,0,-2,3,-6,-21,-3,-20,-15,-4,
-1,0,1,1,-1,1,-5,-21,-3,-21,-16,-6,
-2,-1,1,2,-1,0,-5,-21,-3,-22,-18,-8,
-3,-2,1,3,-2,0,-5,-22,-6,-25,-19,-10,
-3,-3,0,3,-1,-1,-6,-22,-7,-27,-21,-12,
-3,-6,-3,5,0,-4,-6,-23,-8,-27,-22,-12,
-3,-7,-4,5,1,-5,-5,-22,-8,-28,-23,-12,
-2,-6,-4,4,1,-5,-5,-21,-8,-28,-22,-12,
-2,-7,-5,5,2,-6,-5,-21,-8,-29,-22,-13,
-3,-8,-5,6,1,-6,-5,-20,-9,-29,-24,-13,
-4,-11,-7,8,2,-9,-5,-20,-10,-30,-24,-12,
-4,-10,-6,7,1,-8,-5,-20,-10,-30,-24,-12,
-7,-11,-4,9,-1,-7,-6,-21,-10,-30,-26,-15,
-8,-12,-4,10,-2,-8,-6,-21,-11,-31,-26,-15,
-7,-11,-4,9,-1,-7,-6,-21,-11,-31,-26,-16,
-7,-11,-4,9,-1,-7,-6,-21,-11,-31,-27,-16,
-7,-10,-3,9,-2,-6,-7,-23,-10,-31,-27,-16,
-6,-10,-4,8,-1,-7,-7,-23,-10,-31,-27,-16,
-6,-11,-5,9,0,-8,-7,-24,-10,-31,-28,-17,
-7,-12,-5,10,-1,-8,-7,-23,-10,-31,-28,-18,
-7,-11,-4,9,-1,-7,-7,-23,-9,-31,-28,-18,
-7,-11,-4,9,-1,-7,-6,-23,-8,-30,-27,-18,
-7,-11,-4,9,-1,-7,-6,-22,-8,-30,-27,-18,
-8,-12,-4,10,-2,-8,-7,-23,-8,-31,-27,-19,
-7,-13,-6,10,0,-9,-7,-24,-9,-32,-28,-19,
-7,-12,-5,10,-1,-8,-8,-24,-9,-32,-28,-19,
-7,-12,-5,10,-1,-8,-8,-24,-9,-32,-28,-19,
-7,-13,-6,10,0,-9,-7,-23,-8,-30,-27,-18,
-7,-14,-7,11,0,-10,-7,-22,-8,-29,-26,-17,
-7,-13,-6,10,0,-9,-7,-21,-7,-29,-25,-17,
-7,-13,-6,10,0,-9,-6,-21,-5,-29,-25,-16,
-3,-9,-6,6,2,-7,-3,-20,-3,-27,-23,-13,
-2,-7,-5,5,2,-6,-1,-18,-3,-25,-22,-13,
-5,-11,-6,8,1,-8,-2,-19,-3,-27,-22,-16,
-9,-14,-5,12,-2,-9,-1,-19,-4,-27,-24,-17,
-10,-14,-4,12,-3,-9,0,-17,-2,-27,-25,-18,
-10,-12,-2,11,-4,-7,3,-11,0,-27,-26,-18,
-10,-11,-1,11,-4,-6,8,-5,2,-28,-29,-21,
-13,-12,1,13,-7,-5,16,2,2,-30,-35,-26,
-22,-18,4,20,-13,-7,27,14,4,-34,-47,-35,
-31,-24,7,28,-19,-8,43,30,9,-37,-60,-46,
-37,-28,9,33,-23,-9,57,45,14,-40,-71,-54,
-40,-26,14,33,-27,-6,69,58,19,-39,-78,-58,
-41,-21,20,31,-30,0,80,73,29,-35,-80,-58,
-39,-17,22,28,-30,3,90,90,45,-26,-78,-57,
-36,-16,20,26,-28,2,100,113,68,-13,-71,-55,
-28,-10,18,19,-23,4,106,137,98,10,-55,-48,
-12,1,13,6,-12,7,106,156,130,43,-25,-30,
8,16,8,-12,0,12,100,162,154,79,18,-3,
33,35,2,-34,16,19,88,151,171,120,74,32,
61,60,-1,-60,31,30,71,130,184,166,139,76,
89,89,0,-89,45,45,49,100,198,218,212,124,
116,116,0,-116,58,58,23,64,216,274,287,174,
139,140,1,-139,69,71,-9,23,230,324,358,221,
157,156,-1,-156,79,78,-38,-16,243,367,416,260,
167,158,-9,-162,88,75,-65,-53,252,398,457,284,
171,144,-27,-157,99,59,-94,-100,233,391,467,289,
170,115,-55,-142,113,30,-115,-145,188,343,437,272,
162,81,-81,-121,122,0,-122,-173,136,270,369,233,
144,54,-90,-99,117,-18,-123,-199,73,182,279,187,
117,31,-86,-74,102,-27,-124,-233,-23,63,175,140,
84,11,-73,-47,79,-31,-128,-276,-140,-72,67,94,
59,-3,-62,-28,61,-32,-137,-310,-223,-167,-16,54,
39,-14,-53,-12,46,-33,-140,-323,-260,-211,-68,23,
20,-19,-39,0,30,-29,-137,-322,-265,-221,-93,3,
0,-20,-20,10,10,-20,-131,-311,-255,-215,-104,-12,
-19,-23,-4,21,-7,-13,-123,-297,-243,-210,-111,-26,
-33,-23,10,28,-21,-6,-116,-282,-230,-204,-113,-38,
-40,-22,18,31,-29,-2,-109,-262,-213,-194,-110,-43,
-40,-20,20,30,-30,0,-99,-234,-188,-176,-102,-43,
-36,-14,22,25,-29,4,-87,-197,-153,-148,-90,-39,
-30,-9,21,20,-25,6,-72,-155,-114,-116,-76,-32,
-24,-8,16,16,-20,4,-55,-114,-78,-89,-64,-28,
-19,-8,11,14,-15,2,-38,-80,-50,-68,-54,-25,
-17,-7,10,12,-13,2,-25,-56,-31,-56,-48,-25,
-18,-7,11,13,-14,2,-16,-41,-20,-51,-46,-24,
-19,-7,12,13,-15,3,-10,-32,-14,-48,-43,-23,
-16,-6,10,11,-13,2,-8,-28,-10,-45,-41,-21,
-14,-7,7,11,-10,0,-6,-24,-6,-40,-37,-20,
-11,-5,6,8,-8,1,-4,-19,0,-34,-33,-20,
-9,-6,3,8,-6,-1,0,-13,6,-28,-30,-20,
-10,-9,1,10,-5,-4,4,-6,13,-24,-30,-20,
-11,-11,0,11,-5,-5,10,2,19,-20,-30,-21,
-11,-12,-1,12,-5,-6,14,7,21,-20,-30,-21,
-11,-13,-2,12,-4,-7,16,8,22,-21,-31,-22,
-11,-13,-2,12,-4,-7,15,7,19,-23,-32,-23,
-10,-10,0,10,-5,-5,15,6,19,-23,-30,-22,
-8,-6,2,7,-5,-2,14,6,19,-23,-30,-22,
-10,-8,2,9,-6,-3,14,6,19,-21,-30,-23,
-11,-10,1,11,-6,-4,14,6,21,-20,-30,-23,
-11,-12,-1,12,-5,-6,14,8,23,-18,-28,-23,
-11,-12,-1,12,-5,-6,16,11,25,-17,-28,-22,
-11,-13,-2,12,-4,-7,17,12,26,-17,-27,-23,
-10,-12,-2,11,-4,-7,18,14,26,-17,-26,-22,
-10,-13,-3,12,-3,-8,19,14,26,-16,-25,-22,
-11,-16,-5,14,-3,-10,19,13,25,-16,-25,-22,
-12,-17,-5,15,-3,-11,19,14,25,-15,-25,-22,
-12,-17,-5,15,-3,-11,18,14,25,-14,-25,-22,
-10,-16,-6,13,-2,-11,18,16,25,-13,-25,-21,
-9,-16,-7,13,-1,-11,18,17,25,-13,-25,-21,
-9,-15,-6,12,-1,-10,18,17,24,-13,-25,-21,
-7,-13,-6,10,0,-9,18,18,24,-11,-25,-21,
-7,-13,-6,10,0,-9,18,19,24,-11,-25,-20,
-8,-14,-6,11,-1,-10,19,20,24,-11,-25,-20,
-9,-15,-6,12,-1,-10,19,21,24,-11,-27,-20,
-8,-13,-5,11,-1,-9,19,21,24,-11,-26,-20,
-8,-13,-5,11,-1,-9,19,22,24,-11,-27,-19,
-8,-13,-5,11,-1,-9,19,21,24,-11,-27,-19,
-7,-12,-5,10,-1,-8,19,22,24,-10,-26,-19,
-6,-12,-6,9,0,-9,19,23,25,-9,-26,-18,
-5,-11,-6,8,1,-8,19,24,25,-8,-24,-17,
-4,-9,-5,7,1,-7,20,27,25,-6,-24,-15,
-1,-7,-6,4,3,-6,22,29,26,-6,-23,-13,
1,-6,-7,3,4,-6,22,31,26,-3,-22,-12,
-1,-9,-8,5,4,-8,22,31,26,-3,-22,-12,
-2,-12,-10,7,4,-11,22,31,26,-3,-21,-12,
-1,-10,-9,6,4,-9,23,33,26,-1,-20,-11,
-1,-9,-8,5,4,-8,24,34,26,0,-18,-9,
0,-7,-7,4,4,-7,25,36,28,1,-16,-9,
-3,-7,-4,5,1,-5,24,36,28,1,-16,-9,
-4,-9,-5,7,1,-7,23,36,28,1,-17,-12,
-4,-10,-6,7,1,-8,24,37,31,3,-17,-11,
-3,-10,-7,7,2,-8,25,39,32,4,-16,-10,
-3,-10,-7,7,2,-8,25,39,33,5,-16,-11,
-2,-9,-7,6,3,-8,25,41,34,7,-14,-11,
-1,-8,-7,5,3,-7,27,43,35,10,-11,-10,
0,-4,-4,2,2,-4,26,44,35,10,-12,-10,
1,-2,-3,1,2,-2,26,45,35,10,-12,-11,
1,-3,-4,1,3,-3,26,46,38,12,-11,-11,
3,-2,-5,0,4,-3,27,48,41,14,-9,-11,
3,-2,-5,0,4,-3,27,50,42,15,-8,-11,
1,-3,-4,1,3,-3,27,52,43,16,-7,-11,
2,-3,-5,1,4,-4,27,53,44,17,-6,-11,
2,-3,-5,1,4,-4,28,55,45,20,-4,-11,
3,-2,-5,0,4,-3,27,56,46,21,-3,-11,
4,-1,-5,-1,5,-3,27,58,47,22,-1,-10,
6,0,-6,-3,6,-3,28,59,50,25,1,-9,
9,2,-7,-5,8,-2,30,62,54,30,4,-7,
10,3,-7,-6,9,-2,30,64,56,32,6,-6,
11,5,-6,-8,9,0,30,66,58,34,6,-4,
11,5,-6,-8,9,0,31,68,59,37,8,-2,
12,7,-5,-9,9,1,32,71,61,41,10,0,
13,8,-5,-10,9,2,32,74,64,43,13,2,
14,8,-6,-11,10,1,32,75,66,45,15,3,
17,9,-8,-13,13,1,33,78,69,47,17,4,
18,12,-6,-15,12,3,34,78,72,51,21,6,
19,12,-7,-15,13,3,34,81,76,54,24,9,
20,13,-7,-16,14,3,34,82,78,57,28,11,
22,14,-8,-18,15,3,35,83,79,60,31,14,
22,15,-7,-18,15,4,34,84,81,63,34,17,
24,17,-7,-20,16,5,34,85,83,65,36,19,
26,20,-6,-23,16,7,36,87,86,70,41,23,
28,22,-6,-25,17,8,35,89,88,72,44,26,
28,22,-6,-25,17,8,33,89,89,74,47,27,
28,23,-5,-25,17,9,31,89,90,74,50,28,
30,24,-6,-27,18,9,31,89,92,77,54,29,
32,27,-5,-29,19,11,32,89,95,80,57,31,
35,29,-6,-32,21,12,31,89,96,84,60,33,
35,30,-5,-32,20,13,30,89,98,87,62,34,
36,34,-2,-35,19,16,30,90,99,90,64,36,
37,36,-1,-36,19,18,30,90,100,92,67,38,
38,37,-1,-37,20,18,30,89,101,93,71,41,
39,40,1,-39,19,21,29,88,102,94,73,42,
39,41,2,-40,19,22,27,88,101,94,74,43,
41,43,2,-42,20,23,25,86,101,95,76,45,
41,44,3,-42,19,24,24,85,100,95,77,45,
41,44,3,-42,19,24,23,83,98,95,77,46,
41,44,3,-42,19,24,23,82,98,95,79,47,
42,45,3,-43,20,24,22,80,95,94,79,48,
41,45,4,-43,19,25,20,78,93,93,78,48,
40,45,5,-42,18,25,19,74,89,91,78,49,
39,44,5,-41,17,25,18,70,86,90,77,51,
38,44,6,-41,16,25,18,67,82,88,77,52,
39,44,5,-41,17,25,17,63,78,86,75,51,
38,44,6,-41,16,25,16,60,73,83,74,51,
37,43,6,-40,16,25,15,56,68,80,72,50,
35,42,7,-38,14,25,14,53,64,75,69,48,
33,42,9,-37,12,26,12,50,60,70,66,47,
32,42,10,-37,11,26,11,47,56,65,63,46,
31,40,9,-35,11,25,11,44,51,61,60,45,
29,38,9,-33,10,24,11,40,46,56,56,43,
27,36,9,-31,9,23,10,37,42,53,51,40,
24,33,9,-28,8,21,9,33,36,48,46,37,
24,32,8,-28,8,20,9,30,32,44,43,35,
23,32,9,-27,7,21,9,27,27,40,39,34,
23,30,7,-26,8,19,8,25,22,37,36,32,
17,24,7,-20,5,16,6,22,18,33,32,30,
14,19,5,-16,5,12,5,19,12,29,28,27,
13,17,4,-15,5,11,3,17,10,25,23,23,
12,17,5,-14,4,11,3,14,6,21,19,21,
11,16,5,-13,3,11,2,11,3,17,15,19,
11,16,5,-13,3,11,2,9,0,14,12,17,
11,18,7,-14,2,13,2,7,-2,11,10,17,
10,18,8,-14,1,13,2,5,-5,8,9,15,
10,15,5,-12,3,10,1,3,-7,6,7,14,
7,13,6,-10,1,10,1,0,-10,4,5,12,
4,12,8,-8,-2,10,0,-1,-13,1,3,10,
1,9,8,-5,-3,9,-1,-3,-17,-1,0,8,
1,7,6,-4,-2,7,-2,-4,-19,-3,-2,8,
1,5,4,-3,-1,5,-2,-4,-21,-4,-3,8,
1,4,3,-2,-1,4,-3,-5,-22,-5,-5,6,
0,3,3,-1,-1,3,-3,-7,-24,-7,-7,4,
-1,1,2,0,-1,2,-5,-9,-26,-9,-8,3,
0,1,1,0,0,1,-5,-9,-26,-8,-8,3,
-1,0,1,1,-1,1,-7,-11,-27,-10,-11,0,
-2,0,2,1,-2,1,-7,-12,-28,-11,-11,0,
-2,-1,1,2,-1,0,-6,-12,-29,-11,-11,1,
1,2,1,-1,0,2,-5,-13,-30,-11,-11,1,
4,5,1,-4,2,3,-5,-14,-31,-12,-11,2,
2,0,-2,-1,2,-1,-5,-15,-32,-13,-10,3,
-1,-2,-1,2,0,-1,-7,-16,-34,-13,-11,2,
0,0,0,0,0,0,-5,-16,-33,-13,-10,2,
-1,0,1,1,-1,1,-5,-16,-33,-14,-10,2,
-4,-2,2,3,-3,0,-6,-17,-34,-16,-10,2,
-4,-3,1,4,-2,-1,-7,-17,-35,-16,-11,2,
-2,-1,1,2,-1,0,-6,-17,-35,-16,-11,3,
-2,-2,0,2,-1,-1,-5,-17,-36,-15,-11,3,
-6,-5,1,6,-3,-2,-7,-19,-39,-17,-14,1,
-7,-5,2,6,-4,-1,-7,-19,-39,-18,-15,1,
-5,-5,0,5,-2,-2,-7,-18,-38,-17,-14,2,
-5,-6,-1,6,-2,-3,-6,-18,-38,-17,-14,3,
-5,-5,0,5,-2,-2,-6,-17,-38,-17,-14,3,
-3,-4,-1,4,-1,-2,-6,-18,-39,-18,-15,3,
-3,-4,-1,4,-1,-2,-6,-18,-39,-18,-14,3,
-4,-6,-2,5,-1,-4,-5,-18,-39,-18,-13,4,
-5,-6,-1,6,-2,-3,-5,-18,-38,-17,-13,4,
-4,-7,-3,6,0,-5,-5,-18,-37,-17,-13,4,
-3,-7,-4,5,1,-5,-4,-16,-37,-17,-13,5,
-4,-7,-3,6,0,-5,-4,-16,-38,-18,-13,5,
-4,-7,-3,6,0,-5,-4,-14,-37,-18,-12,5,
-3,-6,-3,5,0,-4,-4,-13,-37,-17,-12,4,
-3,-4,-1,4,-1,-2,-4,-12,-37,-17,-12,4,
-3,-4,-1,4,-1,-2,-4,-11,-37,-17,-12,4,
-3,-5,-2,4,0,-3,-4,-10,-36,-18,-12,3,
-2,-5,-3,4,1,-4,-5,-10,-37,-18,-13,3,
-1,-4,-3,3,1,-3,-5,-10,-38,-18,-15,2,
-1,-4,-3,3,1,-3,-5,-10,-38,-18,-15,1,
-4,-6,-2,5,-1,-4,-5,-9,-39,-19,-15,0,
-5,-6,-1,6,-2,-3,-5,-9,-39,-19,-15,-1,
-3,-4,-1,4,-1,-2,-4,-9,-39,-19,-16,-1,
-3,-4,-1,4,-1,-2,-4,-8,-39,-19,-16,-2,
-3,-4,-1,4,-1,-2,-4,-7,-38,-20,-17,-2,
-4,-4,0,4,-2,-2,-3,-6,-38,-21,-17,-2,
-2,-4,-2,3,0,-3,-3,-5,-38,-21,-17,-2,
-2,-4,-2,3,0,-3,-2,-4,-37,-21,-16,-1,
-3,-4,-1,4,-1,-2,-2,-2,-38,-21,-16,-1,
-2,-4,-2,3,0,-3,-2,-1,-38,-21,-16,-1,
-4,-4,0,4,-2,-2,-2,-1,-39,-21,-17,-1,
-4,-5,-1,5,-1,-3,-1,0,-39,-20,-16,0,
-3,-6,-3,5,0,-4,-2,0,-38,-20,-16,2,
-4,-7,-3,6,0,-5,-2,0,-37,-20,-16,2,
-4,-7,-3,6,0,-5,0,0,-37,-20,-15,2,
-5,-7,-2,6,-1,-4,0,1,-36,-19,-15,2,
-4,-6,-2,5,-1,-4,0,2,-36,-19,-15,2,
-3,-6,-3,5,0,-4,0,3,-35,-19,-16,1,
-3,-6,-3,5,0,-4,0,4,-37,-20,-17,1,
-4,-7,-3,6,0,-5,-1,4,-38,-21,-18,-1,
-4,-6,-2,5,-1,-4,0,4,-37,-20,-19,-2,
-3,-3,0,3,-1,-1,0,4,-35,-19,-19,0,
-3,-3,0,3,-1,-1,0,4,-35,-19,-20,0,
-3,-3,0,3,-1,-1,0,5,-35,-19,-21,-1,
-3,-1,2,2,-2,1,0,6,-35,-19,-20,-3,
-3,-2,1,3,-2,0,0,6,-34,-18,-19,-4,
-4,-4,0,4,-2,-2,-1,5,-35,-19,-20,-4,
-4,-4,0,4,-2,-2,-1,5,-35,-19,-19,-5,
-4,-2,2,3,-3,0,0,6,-34,-18,-18,-4,
-4,-2,2,3,-3,0,1,7,-34,-18,-17,-3,
-4,-2,2,3,-3,0,0,7,-33,-17,-16,-3,
-5,-4,1,5,-3,-1,0,6,-34,-17,-16,-5,
-5,-4,1,5,-3,-1,1,6,-34,-16,-16,-5,
-5,-4,1,5,-3,-1,1,6,-33,-16,-16,-5,
-4,-3,1,4,-2,-1,2,8,-32,-15,-16,-4,
0,-3,-3,2,2,-3,3,10,-31,-14,-15,-2,
0,-4,-4,2,2,-4,3,10,-30,-14,-15,-2,
-2,-6,-4,4,1,-5,3,10,-31,-14,-16,-2,
-2,-5,-3,4,1,-4,2,9,-31,-14,-17,-2,
-2,-4,-2,3,0,-3,3,10,-31,-13,-15,-2,
-2,-4,-2,3,0,-3,5,11,-30,-13,-15,-1,
-2,-4,-2,3,0,-3,6,11,-31,-13,-14,0,
-4,-4,0,4,-2,-2,4,10,-31,-12,-15,0,
-4,-3,1,4,-2,-1,4,10,-32,-12,-15,0,
-4,-2,2,3,-3,0,4,9,-31,-12,-14,0,
-4,0,4,2,-4,2,3,9,-31,-11,-14,-1,
-4,1,5,2,-4,3,3,9,-30,-11,-14,-1,
-4,2,6,1,-5,4,3,10,-29,-10,-14,0,
-3,3,6,0,-4,5,3,10,-28,-10,-14,0,
-3,3,6,0,-4,5,3,10,-27,-9,-13,0,
-2,6,8,-2,-5,7,4,10,-27,-9,-13,2,
0,9,9,-4,-4,9,6,12,-27,-8,-12,1,
0,12,12,-6,-6,12,6,12,-27,-7,-12,1,
0,14,14,-7,-7,14,6,11,-27,-6,-11,2,
1,13,12,-7,-5,13,6,11,-27,-6,-10,2,
1,13,12,-7,-5,13,6,11,-26,-6,-10,3,
3,16,13,-9,-5,15,6,11,-26,-6,-10,3,
5,18,13,-11,-4,16,6,13,-26,-5,-9,4,
7,20,13,-13,-3,17,7,13,-25,-4,-9,4,
6,22,16,-14,-5,19,8,14,-24,-4,-9,4,
6,24,18,-15,-6,21,8,14,-25,-4,-9,4,
6,25,19,-15,-6,22,7,14,-25,-3,-8,4,
6,27,21,-16,-7,24,5,12,-25,-3,-8,4,
6,28,22,-17,-8,25,3,10,-25,-2,-6,5,
9,29,20,-19,-5,25,1,9,-25,-2,-5,6,
9,27,18,-18,-4,23,0,8,-26,-3,-3,5,
8,27,19,-17,-5,23,-2,7,-25,-3,-2,6,
11,28,17,-19,-3,23,-3,5,-25,-3,-2,7,
12,28,16,-20,-2,22,-6,3,-25,-2,-2,7,
11,28,17,-19,-3,23,-9,2,-26,-3,-2,9,
11,29,18,-20,-3,24,-9,2,-26,-3,-1,9,
11,29,18,-20,-3,24,-10,0,-27,-3,0,9,
12,27,15,-19,-1,21,-11,-1,-28,-3,0,10,
12,27,15,-19,-1,21,-11,-2,-29,-4,0,10,
12,27,15,-19,-1,21,-11,-3,-30,-5,0,10,
13,26,13,-19,0,20,-11,-4,-32,-7,0,11,
14,25,11,-19,2,18,-13,-4,-34,-9,-1,11,
13,25,12,-19,1,19,-13,-4,-35,-10,-1,10,
12,22,10,-17,1,16,-15,-5,-36,-10,-3,10,
10,19,9,-14,1,14,-15,-6,-37,-12,-4,9,
10,17,7,-13,2,12,-16,-7,-37,-12,-4,9,
10,16,6,-13,2,11,-14,-6,-36,-12,-4,10,
10,16,6,-13,2,11,-14,-6,-35,-12,-4,10,
8,14,6,-11,1,10,-13,-6,-36,-12,-6,9,
6,9,3,-7,2,6,-12,-6,-36,-13,-8,7,
2,5,3,-3,0,4,-11,-5,-37,-15,-9,6,
1,4,3,-2,-1,4,-8,-4,-37,-15,-10,4,
-1,0,1,1,-1,1,-8,-4,-39,-17,-13,2,
-5,-3,2,4,-3,0,-9,-6,-40,-19,-14,0,
-5,-5,0,5,-2,-2,-8,-6,-40,-20,-15,-2,
-4,-5,-1,5,-1,-3,-10,-7,-41,-22,-16,-3,
-2,-5,-3,4,1,-4,-10,-8,-42,-23,-16,-3,
-2,-7,-5,5,2,-6,-11,-9,-44,-24,-17,-3,
-6,-10,-4,8,-1,-7,-11,-10,-47,-27,-19,-5,
-6,-9,-3,8,-1,-6,-11,-10,-48,-27,-20,-4,
-5,-10,-5,8,0,-7,-11,-10,-47,-27,-21,-5,
-7,-14,-7,11,0,-10,-11,-9,-46,-27,-21,-6,
-7,-15,-8,11,1,-11,-11,-9,-47,-27,-22,-6,
-7,-15,-8,11,1,-11,-11,-9,-47,-28,-23,-6,
-7,-15,-8,11,1,-11,-11,-9,-47,-28,-23,-6,
-7,-15,-8,11,1,-11,-11,-10,-48,-29,-24,-7,
-7,-16,-9,12,1,-12,-10,-9,-48,-29,-24,-7,
-8,-17,-9,13,1,-13,-10,-9,-48,-30,-24,-7,
-9,-17,-8,13,0,-12,-10,-10,-49,-30,-25,-7,
-7,-15,-8,11,1,-11,-9,-9,-48,-30,-24,-5,
-7,-15,-8,11,1,-11,-9,-10,-48,-30,-23,-5,
-6,-15,-9,11,2,-12,-9,-10,-49,-30,-23,-5,
-7,-14,-7,11,0,-10,-10,-11,-49,-30,-24,-6,
-8,-15,-7,12,0,-11,-10,-11,-50,-30,-24,-5,
-7,-15,-8,11,1,-11,-9,-10,-48,-29,-24,-4,
-7,-15,-8,11,1,-11,-8,-10,-47,-29,-23,-4,
-4,-13,-9,9,3,-11,-8,-8,-46,-28,-23,-3,
-4,-14,-10,9,3,-12,-9,-9,-46,-29,-24,-4,
-8,-20,-12,14,2,-16,-11,-11,-49,-32,-27,-6,
-8,-21,-13,15,3,-17,-11,-11,-49,-33,-30,-7,
-8,-19,-11,14,2,-15,-10,-10,-49,-32,-30,-7,
-9,-19,-10,14,1,-14,-9,-8,-48,-31,-28,-8,
-9,-19,-10,14,1,-14,-9,-8,-48,-31,-27,-8,
-9,-19,-10,14,1,-14,-8,-8,-48,-30,-26,-8,
-10,-19,-9,15,0,-14,-8,-8,-49,-31,-27,-9,
-11,-19,-8,15,-1,-13,-7,-8,-49,-32,-28,-10,
-9,-19,-10,14,1,-14,-7,-7,-49,-33,-29,-11,
-9,-19,-10,14,1,-14,-4,-5,-47,-32,-29,-11,
-13,-22,-9,18,-2,-15,0,-1,-44,-31,-29,-12,
-16,-23,-7,20,-4,-15,5,4,-44,-32,-32,-16,
-19,-24,-5,22,-7,-14,14,11,-42,-35,-39,-22,
-23,-26,-3,25,-10,-14,27,24,-39,-40,-52,-31,
-26,-27,-1,27,-12,-14,44,41,-35,-43,-66,-43,
-31,-29,2,30,-16,-13,60,59,-31,-46,-79,-54,
-33,-28,5,31,-19,-11,73,75,-24,-46,-87,-60,
-35,-26,9,31,-22,-8,83,90,-13,-43,-87,-61,
-34,-25,9,30,-21,-8,92,108,4,-35,-84,-59,
-28,-24,4,26,-16,-10,102,132,30,-17,-74,-55,
-22,-19,3,21,-12,-8,108,156,61,9,-55,-44,
-11,-5,6,8,-8,1,109,175,97,46,-22,-24,
3,12,9,-7,-3,11,106,179,122,87,22,4,
24,34,10,-29,7,22,96,165,137,130,77,40,
48,60,12,-54,18,36,82,143,147,176,140,83,
73,90,17,-81,28,54,61,112,160,230,210,131,
97,116,19,-106,39,68,33,75,174,285,280,179,
117,138,21,-127,48,80,-2,31,186,337,349,226,
132,150,18,-141,57,84,-35,-8,200,383,405,263,
138,151,13,-144,63,82,-66,-48,208,415,443,286,
140,137,-3,-138,72,67,-97,-95,188,408,450,290,
138,110,-28,-124,83,41,-116,-135,147,363,422,275,
131,77,-54,-104,93,12,-117,-159,100,293,360,240,
116,53,-63,-84,90,-5,-117,-183,34,200,273,197,
93,33,-60,-63,77,-13,-118,-217,-73,67,166,151,
67,18,-49,-42,58,-15,-122,-259,-196,-80,59,106,
48,6,-42,-27,45,-18,-130,-289,-276,-175,-19,65,
29,-5,-34,-12,32,-19,-137,-301,-309,-216,-67,33,
7,-14,-21,4,14,-17,-139,-300,-312,-224,-92,11,
-11,-16,-5,14,-3,-10,-137,-291,-300,-219,-104,-7,
-26,-18,8,22,-17,-5,-133,-281,-287,-215,-111,-23,
-38,-19,19,29,-28,0,-130,-270,-273,-208,-114,-35,
-42,-18,24,30,-33,3,-124,-253,-257,-199,-113,-40,
