‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
12,32,20,-22,-4,26,45,108,85,45,11,-1,
13,32,19,-22,-3,26,44,107,85,46,13,1,
11,29,18,-20,-3,24,42,106,86,47,14,2,
7,26,19,-16,-6,23,41,102,83,45,13,2,
11,29,18,-20,-3,24,40,99,81,45,13,1,
14,34,20,-24,-3,27,40,99,82,47,13,2,
15,36,21,-25,-3,29,39,98,82,48,14,3,
14,35,21,-24,-3,28,37,95,81,47,14,3,
12,35,23,-23,-5,29,36,92,79,47,14,2,
12,34,22,-23,-5,28,34,89,77,47,15,3,
11,33,22,-22,-5,28,33,84,76,46,14,4,
11,33,22,-22,-5,28,32,81,74,46,14,4,
13,35,22,-24,-4,29,32,79,73,46,15,4,
10,34,24,-22,-7,29,30,76,69,43,14,4,
7,31,24,-19,-8,28,27,70,62,40,12,2,
6,29,23,-17,-8,26,27,66,57,39,11,2,
7,30,23,-18,-8,27,27,63,55,39,12,3,
7,33,26,-20,-9,30,27,60,53,37,12,4,
8,32,24,-20,-8,28,24,54,50,34,10,3,
7,30,23,-18,-8,27,21,48,46,30,7,0,
5,30,25,-17,-10,28,20,44,42,29,7,0,
1,29,28,-15,-13,29,19,39,36,27,6,-1,
1,29,28,-15,-13,29,18,36,32,25,4,-2,
2,26,24,-14,-11,25,18,33,28,23,3,-1,
3,24,21,-13,-9,23,17,31,24,22,3,-3,
2,26,24,-14,-11,25,16,28,21,20,3,-3,
3,28,25,-15,-11,27,13,26,18,17,0,-4,
4,27,23,-15,-9,25,13,23,16,15,-1,-5,
5,25,20,-15,-7,23,13,20,13,14,-2,-5,
4,24,20,-14,-8,22,12,16,11,13,-2,-7,
3,22,19,-12,-8,21,12,13,8,9,-4,-9,
2,22,20,-12,-9,21,13,11,6,9,-4,-8,
3,24,21,-13,-9,23,12,9,5,7,-5,-9,
5,26,21,-15,-8,24,12,8,4,6,-5,-10,
3,24,21,-13,-9,23,12,6,2,4,-6,-11,
-2,20,22,-9,-12,21,10,4,-2,1,-8,-13,
-6,18,24,-6,-15,21,10,4,-4,0,-9,-13,
-7,18,25,-5,-16,22,12,3,-4,1,-7,-11,
-7,20,27,-6,-17,24,11,1,-5,2,-7,-13,
-1,21,22,-10,-11,22,10,0,-7,0,-8,-13,
5,21,16,-13,-5,19,9,-3,-10,-2,-11,-15,
5,22,17,-13,-6,20,9,-4,-11,-3,-12,-15,
0,22,22,-11,-11,22,10,-4,-10,-3,-11,-14,
-1,22,23,-10,-12,23,8,-4,-12,-4,-12,-14,
0,22,22,-11,-11,22,6,-7,-15,-7,-15,-15,
0,20,20,-10,-10,20,6,-9,-16,-8,-16,-15,
-1,20,21,-9,-11,21,6,-9,-16,-11,-18,-15,
-1,20,21,-9,-11,21,5,-10,-17,-10,-18,-15,
0,22,22,-11,-11,22,6,-8,-15,-10,-16,-15,
-2,22,24,-10,-13,23,7,-9,-15,-9,-16,-15,
-3,21,24,-9,-13,23,6,-11,-16,-10,-17,-15,
-2,21,23,-9,-12,22,5,-11,-16,-10,-17,-15,
-2,21,23,-9,-12,22,5,-11,-17,-10,-17,-16,
-1,23,24,-11,-12,24,6,-10,-16,-9,-15,-15,
0,22,22,-11,-11,22,4,-11,-17,-9,-15,-17,
-3,17,20,-7,-11,19,3,-11,-20,-11,-17,-18,
-5,17,22,-6,-13,20,4,-10,-19,-10,-16,-17,
-6,18,24,-6,-15,21,4,-11,-19,-10,-17,-16,
-7,16,23,-4,-15,20,3,-14,-21,-12,-20,-18,
-6,14,20,-4,-13,17,3,-15,-21,-13,-20,-17,
-1,15,16,-7,-8,16,3,-13,-19,-12,-19,-15,
-1,16,17,-7,-9,17,3,-13,-18,-11,-19,-16,
-2,19,21,-8,-11,20,3,-12,-17,-11,-18,-16,
-4,19,23,-7,-13,21,3,-13,-17,-11,-16,-15,
-3,19,22,-8,-12,21,3,-13,-19,-10,-15,-14,
0,19,19,-9,-9,19,4,-12,-19,-10,-15,-13,
2,20,18,-11,-8,19,4,-12,-19,-11,-15,-14,
2,21,19,-11,-8,20,5,-11,-18,-10,-15,-13,
-2,22,24,-10,-13,23,7,-8,-14,-7,-14,-11,
-3,22,25,-9,-14,24,8,-8,-13,-6,-13,-11,
-4,21,25,-8,-14,23,6,-8,-13,-8,-16,-15,
-3,22,25,-9,-14,24,5,-10,-15,-10,-17,-17,
-1,22,23,-10,-12,23,4,-10,-17,-11,-17,-17,
-4,17,21,-6,-12,19,4,-10,-17,-12,-16,-16,
-8,14,22,-3,-15,18,4,-10,-18,-12,-17,-17,
-11,12,23,0,-17,18,4,-11,-19,-11,-18,-17,
-9,12,21,-1,-15,17,5,-10,-18,-10,-16,-15,
-2,18,20,-8,-11,19,6,-10,-18,-10,-16,-15,
4,21,17,-12,-6,19,4,-12,-20,-13,-18,-18,
1,18,17,-9,-8,18,4,-12,-20,-14,-19,-21,
-1,20,21,-9,-11,21,4,-11,-19,-12,-18,-19,
-2,21,23,-9,-12,22,6,-10,-19,-10,-17,-19,
-5,18,23,-6,-14,21,6,-9,-20,-10,-17,-19,
-4,18,22,-7,-13,20,6,-10,-19,-9,-18,-19,
-2,20,22,-9,-12,21,7,-10,-20,-9,-19,-18,
-2,22,24,-10,-13,23,9,-9,-18,-8,-16,-16,
-2,22,24,-10,-13,23,8,-8,-17,-7,-16,-15,
-1,23,24,-11,-12,24,8,-8,-18,-10,-16,-16,
0,23,23,-11,-11,23,7,-9,-18,-11,-16,-16,
-1,20,21,-9,-11,21,7,-8,-16,-10,-16,-15,
-4,20,24,-8,-14,22,10,-7,-16,-9,-16,-14,
-5,21,26,-8,-15,24,10,-6,-16,-10,-16,-14,
-4,21,25,-8,-14,23,10,-7,-16,-10,-16,-14,
-1,21,22,-10,-11,22,9,-8,-17,-10,-17,-17,
-3,19,22,-8,-12,21,9,-8,-17,-10,-17,-19,
-6,19,25,-6,-15,22,10,-7,-16,-9,-15,-16,
-7,19,26,-6,-16,23,11,-7,-15,-8,-14,-17,
-4,19,23,-7,-13,21,10,-7,-16,-8,-14,-17,
-4,20,24,-8,-14,22,9,-8,-17,-8,-15,-17,
-7,20,27,-6,-17,24,10,-8,-17,-8,-16,-18,
-5,21,26,-8,-15,24,9,-9,-18,-8,-17,-18,
-5,20,25,-7,-15,23,9,-9,-18,-8,-17,-17,
-5,18,23,-6,-14,21,10,-8,-17,-8,-16,-16,
-5,19,24,-7,-14,22,11,-7,-16,-9,-16,-17,
-7,18,25,-5,-16,22,13,-7,-15,-8,-14,-16,
-6,17,23,-5,-14,20,12,-6,-15,-8,-14,-16,
-6,18,24,-6,-15,21,12,-6,-16,-8,-15,-17,
-10,18,28,-4,-19,23,12,-5,-14,-7,-13,-15,
-9,22,31,-6,-20,27,11,-5,-14,-6,-13,-15,
-6,23,29,-8,-17,26,10,-6,-15,-7,-15,-16,
-7,22,29,-7,-18,26,10,-6,-16,-9,-17,-18,
-9,20,29,-5,-19,25,10,-6,-16,-9,-17,-17,
-7,20,27,-6,-17,24,10,-7,-17,-10,-17,-16,
-8,18,26,-5,-17,22,10,-7,-17,-11,-17,-17,
-6,15,21,-4,-13,18,10,-7,-16,-10,-16,-17,
-2,16,18,-7,-10,17,8,-8,-16,-10,-17,-19,
1,20,19,-10,-9,20,8,-9,-19,-10,-19,-21,
-1,19,20,-9,-10,20,10,-7,-17,-9,-19,-21,
-3,17,20,-7,-11,19,10,-8,-16,-9,-18,-20,
-3,17,20,-7,-11,19,10,-8,-16,-8,-18,-20,
-3,19,22,-8,-12,21,10,-7,-15,-7,-16,-19,
-6,20,26,-7,-16,23,10,-7,-15,-7,-15,-19,
-9,21,30,-6,-19,26,10,-7,-16,-8,-16,-19,
-9,21,30,-6,-19,26,10,-8,-16,-9,-15,-19,
-10,20,30,-5,-20,25,10,-6,-15,-8,-15,-19,
-7,20,27,-6,-17,24,10,-6,-14,-9,-15,-19,
-4,21,25,-8,-14,23,9,-6,-14,-8,-14,-17,
-3,21,24,-9,-13,23,9,-6,-14,-8,-14,-16,
-6,21,27,-7,-16,24,9,-6,-15,-7,-14,-17,
-10,20,30,-5,-20,25,10,-6,-15,-7,-15,-19,
-8,20,28,-6,-18,24,9,-6,-16,-7,-16,-21,
-5,19,24,-7,-14,22,8,-6,-17,-7,-17,-21,
-5,20,25,-7,-15,23,8,-7,-18,-8,-18,-22,
-3,21,24,-9,-13,23,8,-9,-17,-8,-19,-22,
-2,23,25,-10,-13,24,8,-8,-17,-8,-19,-22,
-6,20,26,-7,-16,23,10,-6,-16,-8,-19,-22,
-11,18,29,-3,-20,24,9,-7,-17,-8,-19,-22,
-10,18,28,-4,-19,23,9,-7,-17,-9,-20,-23,
-8,18,26,-5,-17,22,6,-8,-18,-10,-20,-23,
-4,19,23,-7,-13,21,5,-9,-18,-10,-21,-23,
-2,22,24,-10,-13,23,5,-9,-16,-8,-21,-23,
-4,21,25,-8,-14,23,8,-8,-15,-6,-19,-20,
-3,21,24,-9,-13,23,9,-7,-16,-6,-19,-19,
-4,22,26,-9,-15,24,8,-10,-17,-8,-20,-21,
-6,23,29,-8,-17,26,9,-12,-17,-8,-20,-21,
-9,23,32,-7,-20,28,9,-12,-18,-8,-20,-21,
-9,23,32,-7,-20,28,9,-11,-18,-8,-20,-21,
-7,23,30,-8,-18,27,8,-11,-19,-9,-20,-21,
-7,21,28,-7,-17,25,8,-11,-20,-9,-19,-21,
-10,19,29,-4,-19,24,8,-12,-20,-9,-20,-21,
-14,20,34,-3,-24,27,7,-12,-20,-9,-19,-20,
-11,22,33,-5,-22,28,7,-12,-20,-9,-19,-19,
-6,20,26,-7,-16,23,6,-12,-20,-10,-19,-20,
-3,19,22,-8,-12,21,6,-14,-20,-10,-20,-20,
-2,20,22,-9,-12,21,6,-15,-20,-10,-20,-19,
-2,18,20,-8,-11,19,7,-14,-20,-9,-19,-20,
-3,18,21,-7,-12,20,7,-14,-20,-10,-19,-19,
-2,19,21,-8,-11,20,6,-16,-21,-11,-19,-20,
-3,20,23,-8,-13,22,6,-16,-22,-12,-20,-21,
-2,21,23,-9,-12,22,5,-15,-22,-12,-20,-22,
-1,19,20,-9,-10,20,4,-15,-22,-11,-21,-22,
-1,18,19,-8,-10,19,3,-17,-22,-11,-21,-22,
-2,21,23,-9,-12,22,3,-16,-22,-11,-20,-22,
-3,19,22,-8,-12,21,2,-15,-22,-12,-20,-24,
-6,14,20,-4,-13,17,1,-17,-24,-14,-21,-23,
-7,15,22,-4,-14,19,2,-18,-23,-13,-22,-22,
-10,16,26,-3,-18,21,3,-17,-23,-12,-22,-22,
-9,19,28,-5,-18,24,3,-18,-23,-12,-22,-22,
-6,19,25,-6,-15,22,3,-18,-24,-13,-21,-21,
-5,20,25,-7,-15,23,2,-18,-24,-14,-21,-22,
-2,22,24,-10,-13,23,2,-18,-23,-13,-20,-21,
-2,22,24,-10,-13,23,3,-18,-23,-13,-20,-20,
-2,20,22,-9,-12,21,2,-18,-23,-13,-21,-21,
-2,22,24,-10,-13,23,2,-18,-23,-13,-21,-22,
0,24,24,-12,-12,24,2,-18,-24,-12,-21,-24,
0,24,24,-12,-12,24,2,-18,-23,-12,-20,-23,
1,22,21,-11,-10,22,2,-18,-23,-12,-20,-23,
0,22,22,-11,-11,22,2,-18,-23,-13,-20,-23,
0,23,23,-11,-11,23,2,-17,-23,-13,-21,-24,
-2,21,23,-9,-12,22,1,-18,-23,-13,-21,-25,
-2,21,23,-9,-12,22,1,-18,-23,-12,-20,-24,
-2,21,23,-9,-12,22,3,-17,-22,-10,-19,-22,
-3,21,24,-9,-13,23,3,-17,-21,-9,-19,-21,
-6,20,26,-7,-16,23,2,-18,-22,-11,-20,-21,
-7,19,26,-6,-16,23,2,-18,-24,-12,-21,-21,
-6,21,27,-7,-16,24,3,-18,-22,-10,-20,-19,
-5,22,27,-8,-16,25,4,-17,-22,-8,-19,-18,
-4,18,22,-7,-13,20,4,-19,-23,-9,-20,-19,
-4,16,20,-6,-12,18,4,-19,-23,-10,-21,-20,
-4,17,21,-6,-12,19,1,-20,-24,-11,-22,-22,
-5,16,21,-5,-13,19,1,-21,-24,-12,-23,-22,
-4,17,21,-6,-12,19,1,-21,-23,-11,-20,-20,
0,18,18,-9,-9,18,1,-20,-23,-11,-20,-20,
3,21,18,-12,-7,20,0,-22,-26,-12,-22,-21,
3,22,19,-12,-8,21,0,-22,-26,-12,-21,-21,
1,23,22,-12,-10,23,-1,-22,-26,-12,-21,-19,
0,18,18,-9,-9,18,-1,-23,-26,-13,-22,-21,
0,16,16,-8,-8,16,0,-22,-26,-14,-22,-23,
-1,18,19,-8,-10,19,0,-20,-24,-13,-21,-22,
-1,20,21,-9,-11,21,0,-19,-23,-12,-21,-20,
1,21,20,-11,-9,21,-1,-20,-24,-11,-22,-20,
1,18,17,-9,-8,18,-1,-20,-25,-11,-21,-22,
-3,13,16,-5,-9,15,1,-18,-24,-9,-20,-21,
-8,12,20,-2,-14,16,2,-17,-23,-9,-20,-20,
-6,14,20,-4,-13,17,1,-18,-24,-11,-21,-21,
-5,12,17,-3,-11,15,0,-22,-26,-13,-23,-23,
-2,10,12,-4,-7,11,2,-21,-24,-12,-22,-22,
-2,11,13,-4,-7,12,4,-20,-21,-9,-18,-20,
-4,7,11,-1,-7,9,4,-19,-20,-8,-17,-19,
-3,4,7,0,-5,6,2,-19,-22,-9,-19,-19,
0,5,5,-2,-2,5,2,-19,-21,-8,-19,-18,
2,5,3,-3,0,4,2,-18,-22,-8,-19,-18,
0,6,6,-3,-3,6,2,-17,-22,-8,-19,-19,
-6,9,15,-1,-10,12,3,-16,-22,-8,-18,-19,
-10,7,17,2,-13,12,4,-15,-20,-6,-16,-17,
-7,4,11,2,-9,8,7,-13,-17,-5,-15,-14,
0,6,6,-3,-3,6,7,-12,-17,-5,-15,-14,
5,10,5,-7,0,8,7,-13,-17,-6,-16,-15,
3,6,3,-4,0,5,7,-14,-17,-6,-16,-15,
2,1,-1,-1,2,0,7,-14,-17,-6,-16,-14,
2,0,-2,-1,2,-1,7,-14,-17,-5,-16,-14,
4,2,-2,-3,3,0,7,-13,-18,-5,-15,-15,
1,2,1,-1,0,2,7,-13,-17,-5,-14,-13,
-1,2,3,0,-2,3,7,-14,-17,-6,-14,-13,
-1,3,4,-1,-2,4,4,-15,-18,-6,-14,-15,
-1,2,3,0,-2,3,4,-16,-20,-8,-16,-16,
-1,2,3,0,-2,3,6,-15,-18,-5,-14,-13,
-2,-1,1,2,-1,0,6,-14,-17,-5,-13,-13,
-2,-2,0,2,-1,-1,6,-15,-17,-5,-15,-14,
-1,-1,0,1,0,0,5,-15,-17,-5,-15,-13,
-1,-1,0,1,0,0,5,-16,-17,-5,-16,-13,
-2,-2,0,2,-1,-1,5,-14,-17,-5,-15,-12,
-3,-5,-2,4,0,-3,6,-13,-17,-5,-16,-12,
-3,-6,-3,5,0,-4,6,-13,-17,-6,-18,-12,
-1,-3,-2,2,1,-2,5,-13,-17,-5,-17,-12,
-1,-1,0,1,0,0,5,-13,-16,-6,-18,-11,
-2,-1,1,2,-1,0,5,-12,-17,-6,-18,-11,
-3,-3,0,3,-1,-1,4,-14,-18,-6,-20,-14,
-4,-5,-1,5,-1,-3,4,-16,-18,-7,-21,-16,
-1,-5,-4,3,2,-4,5,-16,-18,-8,-22,-16,
0,-5,-5,3,3,-5,6,-16,-17,-7,-23,-16,
1,-3,-4,1,3,-3,7,-16,-17,-7,-23,-15,
0,-3,-3,2,2,-3,5,-17,-17,-7,-24,-16,
-2,-4,-2,3,0,-3,5,-16,-18,-7,-25,-17,
-1,-3,-2,2,1,-2,6,-15,-18,-7,-24,-15,
0,-3,-3,2,2,-3,5,-16,-18,-8,-25,-16,
-2,-5,-3,4,1,-4,5,-16,-19,-8,-25,-17,
-3,-4,-1,4,-1,-2,5,-17,-19,-7,-24,-16,
-3,-3,0,3,-1,-1,4,-18,-19,-6,-24,-15,
-1,1,2,0,-1,2,7,-16,-17,-4,-21,-11,
-1,1,2,0,-1,2,9,-13,-15,-1,-19,-9,
-1,-1,0,1,0,0,9,-13,-15,-1,-18,-9,
5,0,-5,-2,5,-2,7,-14,-16,-3,-18,-10,
9,0,-9,-4,9,-4,6,-13,-16,-2,-16,-10,
3,0,-3,-1,3,-1,11,-10,-11,0,-13,-7,
0,2,2,-1,-1,2,13,-10,-9,2,-11,-6,
2,4,2,-3,0,3,12,-10,-9,1,-11,-6,
5,5,0,-5,3,3,12,-10,-9,1,-11,-6,
5,5,0,-5,3,3,12,-10,-10,0,-12,-6,
0,3,3,-1,-1,3,13,-10,-10,0,-12,-7,
-5,0,5,3,-5,3,13,-10,-10,0,-12,-7,
-5,0,5,3,-5,3,12,-11,-12,-1,-14,-8,
-1,1,2,0,-1,2,12,-11,-11,-1,-14,-8,
3,0,-3,-1,3,-1,12,-11,-10,-1,-15,-9,
5,0,-5,-2,5,-2,12,-11,-10,0,-15,-9,
6,2,-4,-4,5,-1,13,-10,-8,1,-13,-8,
3,5,2,-4,1,4,16,-6,-5,4,-12,-7,
1,5,4,-3,-1,5,17,-5,-5,4,-11,-6,
0,5,5,-2,-2,5,16,-5,-6,3,-12,-8,
0,2,2,-1,-1,2,16,-5,-7,3,-14,-8,
5,1,-4,-3,5,-1,16,-5,-6,3,-13,-8,
8,1,-7,-4,8,-3,17,-3,-4,4,-11,-6,
8,5,-3,-6,6,1,19,-3,-2,6,-10,-4,
10,8,-2,-9,6,3,16,-3,-2,7,-9,-3,
10,11,1,-10,5,6,13,-4,-4,7,-9,-3,
8,9,1,-8,4,5,11,-5,-5,5,-9,-4,
6,5,-1,-5,4,2,10,-7,-6,5,-11,-5,
7,4,-3,-5,5,1,6,-8,-7,3,-12,-6,
10,8,-2,-9,6,3,3,-10,-9,3,-12,-4,
9,9,0,-9,5,5,3,-11,-7,4,-11,-4,
10,9,-1,-9,6,4,2,-12,-8,3,-11,-5,
9,9,0,-9,5,5,1,-13,-9,2,-11,-4,
4,7,3,-5,1,5,0,-14,-9,1,-12,-3,
4,5,1,-4,2,3,0,-15,-9,0,-11,-3,
7,7,0,-7,4,4,-1,-16,-11,0,-10,-3,
11,8,-3,-9,7,3,-2,-18,-11,0,-9,-2,
17,9,-8,-13,13,1,-3,-19,-12,-2,-10,-2,
21,9,-12,-15,17,-1,-1,-16,-11,-1,-10,-1,
19,9,-10,-14,15,0,2,-12,-8,2,-8,0,
16,8,-8,-12,12,0,0,-12,-9,0,-8,0,
15,8,-7,-11,11,1,0,-14,-10,0,-9,-1,
15,9,-6,-12,11,2,2,-13,-8,0,-8,0,
14,7,-7,-10,11,0,5,-11,-6,2,-6,1,
14,6,-8,-10,11,-1,5,-11,-6,2,-8,-1,
13,2,-11,-7,12,-4,5,-11,-7,2,-10,-3,
11,2,-9,-6,10,-3,5,-10,-7,2,-9,-2,
7,2,-5,-4,6,-1,6,-9,-6,3,-9,-2,
7,3,-4,-5,6,0,6,-8,-6,4,-7,-1,
11,6,-5,-8,8,1,5,-8,-6,5,-6,0,
13,4,-9,-8,11,-2,4,-11,-7,4,-6,0,
12,4,-8,-8,10,-2,3,-12,-8,3,-8,-2,
12,7,-5,-9,9,1,3,-13,-8,2,-7,-1,
13,7,-6,-10,10,1,3,-15,-9,0,-7,-1,
7,4,-3,-5,5,1,3,-15,-11,0,-8,-3,
3,1,-2,-2,3,0,3,-15,-11,1,-8,-3,
2,-2,-4,0,3,-3,2,-16,-13,-2,-10,-4,
3,-5,-8,1,6,-6,2,-16,-16,-4,-12,-6,
3,-6,-9,2,6,-7,0,-18,-18,-6,-13,-7,
2,-9,-11,4,7,-10,-1,-20,-20,-8,-14,-9,
0,-11,-11,6,6,-11,0,-20,-19,-7,-14,-9,
0,-11,-11,6,6,-11,0,-21,-18,-8,-16,-10,
-2,-12,-10,7,4,-11,-1,-23,-21,-10,-20,-13,
-1,-10,-9,6,4,-9,-1,-23,-21,-10,-21,-15,
1,-7,-8,3,5,-7,0,-23,-20,-9,-20,-15,
-2,-11,-9,7,4,-10,0,-24,-21,-9,-20,-15,
-5,-15,-10,10,3,-12,-1,-25,-23,-10,-21,-15,
-7,-14,-7,11,0,-10,0,-23,-22,-10,-20,-15,
-5,-9,-4,7,0,-6,2,-21,-20,-8,-18,-14,
-2,-7,-5,5,2,-6,4,-20,-18,-6,-17,-13,
-2,-6,-4,4,1,-5,4,-21,-19,-7,-17,-11,
-2,-3,-1,3,0,-2,3,-21,-19,-8,-17,-11,
-4,-5,-1,5,-1,-3,3,-21,-18,-7,-18,-11,
-5,-9,-4,7,0,-6,3,-20,-18,-8,-19,-13,
-6,-10,-4,8,-1,-7,3,-18,-17,-8,-19,-14,
-3,-13,-10,8,4,-11,5,-12,-15,-8,-19,-15,
0,-16,-16,8,8,-16,10,-4,-11,-8,-20,-16,
2,-16,-18,7,10,-17,17,8,-6,-5,-20,-16,
6,-15,-21,5,14,-18,24,22,0,-3,-20,-16,
10,-16,-26,3,18,-21,32,38,10,1,-19,-17,
11,-15,-26,2,19,-20,43,57,26,11,-13,-15,
12,-11,-23,0,18,-17,52,72,44,24,-6,-12,
23,-6,-29,-8,26,-17,56,81,63,40,2,-7,
31,2,-29,-16,30,-13,61,92,87,62,16,3,
33,8,-25,-20,29,-8,63,100,112,86,34,15,
41,16,-25,-28,33,-4,58,102,136,113,55,30,
57,29,-28,-43,43,1,40,96,155,139,77,47,
73,47,-26,-60,50,11,19,84,173,165,101,67,
88,69,-19,-78,54,25,-6,68,190,193,129,90,
102,96,-6,-99,54,45,-42,44,206,223,159,114,
117,122,5,-119,56,64,-85,10,221,255,192,140,
133,147,14,-140,60,81,-132,-29,228,283,222,165,
150,162,12,-156,69,87,-174,-70,230,304,246,185,
164,173,9,-168,78,91,-212,-112,226,318,267,204,
172,187,15,-179,79,101,-251,-157,216,326,283,220,
178,197,19,-187,80,108,-286,-201,202,328,296,235,
175,202,27,-188,74,115,-316,-241,184,326,306,249,
167,202,35,-184,66,119,-334,-272,164,317,309,255,
161,198,37,-179,62,118,-343,-292,137,299,300,253,
153,190,37,-171,58,114,-341,-302,109,274,284,243,
139,178,39,-158,50,109,-324,-291,87,243,261,226,
121,160,39,-140,41,100,-295,-265,62,192,217,193,
102,133,31,-117,36,82,-263,-243,28,127,162,151,
76,100,24,-88,26,62,-230,-226,-8,67,110,113,
57,75,18,-66,20,47,-194,-204,-30,26,72,81,
45,58,13,-51,16,36,-160,-177,-40,5,45,59,
31,42,11,-36,10,27,-125,-149,-44,-5,27,42,
19,27,8,-23,6,18,-90,-119,-43,-9,14,30,
13,19,6,-16,4,13,-62,-91,-39,-9,6,21,
11,18,7,-14,2,13,-42,-68,-36,-8,2,14,
7,17,10,-12,-1,14,-28,-50,-33,-7,0,9,
2,15,13,-8,-5,14,-20,-38,-29,-6,0,5,
-2,9,11,-3,-6,10,-15,-31,-23,-5,-1,0,
-5,4,9,1,-7,7,-13,-26,-15,-4,-3,-4,
-7,1,8,3,-7,5,-11,-24,-9,-4,-5,-7,
-6,-3,3,5,-4,0,-6,-22,-3,-2,-8,-9,
-4,-5,-1,5,-1,-3,0,-18,0,-2,-10,-10,
-4,-6,-2,5,-1,-4,9,-12,0,-1,-11,-10,
-4,-6,-2,5,-1,-4,16,-7,0,0,-11,-10,
-6,-6,0,6,-3,-3,18,-6,-4,-2,-12,-12,
-6,-4,2,5,-4,-1,16,-5,-10,-3,-14,-13,
-5,-3,2,4,-3,0,14,-6,-14,-5,-14,-13,
-9,-8,1,9,-5,-3,11,-8,-16,-7,-17,-15,
-7,-8,-1,8,-3,-4,9,-9,-16,-10,-19,-17,
-4,-7,-3,6,0,-5,9,-9,-13,-10,-19,-18,
-8,-8,0,8,-4,-4,12,-7,-10,-11,-18,-17,
-12,-12,0,12,-6,-6,15,-5,-10,-11,-18,-17,
-11,-12,-1,12,-5,-6,17,-2,-10,-13,-20,-20,
-5,-9,-4,7,0,-6,20,-1,-10,-13,-21,-19,
-3,-8,-5,6,1,-6,21,0,-12,-12,-20,-18,
-5,-6,-1,6,-2,-3,23,0,-12,-11,-19,-17,
-7,-7,0,7,-3,-3,24,0,-11,-11,-20,-17,
-5,-7,-2,6,-1,-4,23,0,-11,-12,-20,-18,
-5,-7,-2,6,-1,-4,21,0,-11,-13,-21,-18,
-7,-6,1,7,-4,-2,21,0,-10,-12,-21,-19,
-7,-4,3,6,-5,0,22,2,-10,-12,-20,-19,
-8,-4,4,6,-6,0,22,2,-10,-13,-19,-20,
-10,-6,4,8,-7,-1,23,3,-9,-12,-19,-21,
-9,-8,1,9,-5,-3,23,2,-10,-12,-21,-21,
-9,-8,1,9,-5,-3,23,2,-10,-12,-21,-23,
-11,-11,0,11,-5,-5,24,3,-10,-12,-20,-23,
-11,-13,-2,12,-4,-7,25,4,-10,-13,-21,-24,
-11,-13,-2,12,-4,-7,25,3,-10,-14,-22,-25,
-11,-12,-1,12,-5,-6,25,4,-10,-14,-22,-24,
-9,-8,1,9,-5,-3,25,4,-10,-13,-20,-21,
-5,-4,1,5,-3,-1,24,4,-9,-13,-18,-21,
-5,-6,-1,6,-2,-3,25,5,-8,-12,-18,-20,
-7,-7,0,7,-3,-3,24,5,-9,-11,-18,-19,
-9,-4,5,7,-7,1,24,6,-9,-11,-18,-20,
-6,-5,1,6,-3,-2,24,6,-8,-10,-17,-20,
-2,-6,-4,4,1,-5,25,7,-8,-10,-16,-21,
-2,-6,-4,4,1,-5,25,8,-8,-11,-18,-23,
-3,-6,-3,5,0,-4,25,8,-7,-11,-17,-21,
-3,-5,-2,4,0,-3,26,10,-7,-11,-16,-21,
-3,-7,-4,5,1,-5,26,10,-6,-11,-18,-24,
-5,-8,-3,7,-1,-5,26,10,-6,-11,-20,-24,
-10,-8,2,9,-6,-3,27,10,-6,-11,-20,-22,
-13,-8,5,11,-9,-1,27,11,-6,-11,-20,-21,
-11,-7,4,9,-7,-1,27,11,-6,-11,-21,-21,
-10,-6,4,8,-7,-1,27,11,-6,-10,-21,-21,
-11,-7,4,9,-7,-1,27,12,-5,-9,-21,-20,
-10,-7,3,9,-6,-2,28,14,-4,-9,-20,-19,
-6,-7,-1,7,-2,-4,29,15,-4,-8,-19,-18,
-5,-6,-1,6,-2,-3,30,15,-3,-7,-18,-17,
-4,-6,-2,5,-1,-4,31,16,-3,-7,-18,-17,
-1,-4,-3,3,1,-3,30,18,-3,-7,-18,-18,
0,-2,-2,1,1,-2,30,19,-3,-6,-18,-19,
0,-2,-2,1,1,-2,30,19,-2,-6,-18,-19,
1,-3,-4,1,3,-3,29,21,-2,-6,-16,-18,
2,0,-2,-1,2,-1,29,22,-1,-5,-15,-17,
0,0,0,0,0,0,30,24,-1,-5,-15,-17,
-2,-4,-2,3,0,-3,30,24,-1,-7,-17,-19,
-5,-8,-3,7,-1,-5,30,25,-1,-7,-18,-19,
-5,-7,-2,6,-1,-4,31,27,0,-6,-17,-20,
-7,-6,1,7,-4,-2,31,28,1,-5,-17,-19,
-7,-6,1,7,-4,-2,32,29,1,-5,-14,-18,
-7,-8,-1,8,-3,-4,34,31,3,-4,-13,-17,
-9,-8,1,9,-5,-3,34,32,4,-4,-12,-17,
-6,-7,-1,7,-2,-4,33,32,3,-7,-13,-18,
-5,-7,-2,6,-1,-4,32,33,4,-6,-14,-18,
-6,-9,-3,8,-1,-6,31,34,5,-6,-13,-19,
-7,-10,-3,9,-2,-6,32,35,5,-5,-13,-19,
-5,-10,-5,8,0,-7,32,35,6,-6,-14,-19,
-4,-10,-6,7,1,-8,34,36,7,-5,-15,-21,
-4,-10,-6,7,1,-8,35,38,8,-3,-14,-21,
-6,-10,-4,8,-1,-7,35,39,8,-3,-14,-20,
-4,-7,-3,6,0,-5,36,41,9,-2,-14,-21,
